gene,level
ZNF275,92
SF1,93
FOXG1,93
RYBP,93
MED6,93
KAT6B,93
SP3,93
TMF1,93
MLLT10,93
FOXN1,93
TCF25,93
IRX4,93
ZNFX1,93
RREB1,93
PRRX2,93
RFX6,93
ANKRD6,93
EVX1,93
ZNF444,93
TSC22D4,93
MAFA,93
ZDHHC16,93
SERTAD3,93
ZNF107,93
AADAT,93
ACBD4,93
ALG1L2,93
ATL2,93
C10orf120,93
C1QTNF6,93
C1orf52,93
C1orf94,93
C2orf69,93
CAP2,93
CCDC69,93
CFAP77,93
CPNE4,93
CPNE7,93
CSAG1,93
DENND6B,93
DOK7,93
EPHA6,93
FNDC9,93
GALNT5,93
GPR132,93
LCN6,93
MROH6,93
NME9,93
NPAP1,93
NUCB2,93
OR2T35,93
OR4C12,93
OR51M1,93
PCDHGB7,93
PHGR1,93
PHOSPHO2,93
SHD,93
SLC22A17,93
SLC25A33,93
SLC39A10,93
SYNGR4,93
TEX26,93
TMEM248,93
TMEM266,93
TMEM81,93
TMTC2,93
TSNARE1,93
VN1R1,93
WDR88,93
XKR3,93
ZBED5,93
ZNF543,93
ZNF676,93
HLTF,94
CNOT3,94
SMARCD3,94
RBFOX2,94
HNRNPUL1,94
GLIS3,94
ANKZF1,94
ING1,94
TOE1,94
SCMH1,94
LRRFIP1,94
DTX1,94
NFIA,94
LMO1,94
GTF3C4,94
ELL2,94
SCAND1,94
NKD2,94
DEAF1,94
HOXC11,94
ZBTB3,94
SP4,94
GCM2,94
PATZ1,94
SERTAD2,94
GABPB2,94
BARX2,94
ABHD10,94
ABHD17A,94
ABHD17B,94
ABHD17C,94
ADAD2,94
ANO5,94
AOX1,94
ARL6IP5,94
ARMC2,94
AVPI1,94
C12orf54,94
C18orf32,94
C1orf53,94
C7orf61,94
CALN1,94
CENPBD1,94
CFAP97,94
DBNDD1,94
DENND4C,94
DIPK1C,94
DPY19L2,94
ENSP00000441269,94
ENSP00000451560,94
ERVMER34-1,94
FAM169A,94
FAM186A,94
FAM3A,94
GAL3ST3,94
GOLGA7B,94
GPM6B,94
INSYN1,94
LIPN,94
LRRC4B,94
LYPLA2,94
LYSMD4,94
MFSD14A,94
MGAT1,94
MMP17,94
MORC4,94
NXPE2,94
NYAP1,94
PCDHB16,94
PET100,94
PGP,94
PM20D2,94
PPP1R35,94
PRSS35,94
R3HDM2,94
RAB43,94
RELL2,94
RIC1,94
RTL5,94
SHE,94
SLC22A16,94
SLC31A1,94
SPACA1,94
SPATA33,94
SPIRE2,94
SPRYD3,94
TBATA,94
TCP10L2,94
TMEM140,94
TMEM50A,94
TPGS1,94
TUSC1,94
VPS51,94
ZDHHC12,94
ZDHHC20,94
ZDHHC3,94
ZDHHC4,94
ZNF138,94
ZNF33B,94
ZNF354B,94
ZNF551,94
ZNF92,94
ILF3,95
FHL2,95
RBM7,95
FUBP3,95
MAML1,95
GFI1B,95
NFIC,95
HIC1,95
GTF3C2,95
ZNF646,95
RFX2,95
CNOT6,95
SCAF1,95
DMRTB1,95
SHOX2,95
CDCA7L,95
RAI1,95
ABTB1,95
SFMBT1,95
HOXD12,95
SIM2,95
ARID3B,95
GRHL1,95
CSRP2,95
ZNF8,95
SSBP2,95
ZKSCAN1,95
ZBTB43,95
ZSCAN16,95
ZNF585B,95
AFTPH,95
AMER2,95
AMPD2,95
ARMH2,95
BLOC1S3,95
C10orf53,95
C6orf226,95
CD8B2,95
CDC42EP5,95
CLCN2,95
COA8,95
COX19,95
DPM2,95
EPS8L2,95
EXD1,95
FAM81A,95
FBXO48,95
FICD,95
FIGNL2,95
FSTL4,95
GPR152,95
GTPBP2,95
GTSF1L,95
I3L4J1_HUMAN,95
KCNJ1,95
KIAA0513,95
LARGE1,95
LILRA5,95
LRRFIP2,95
M0QYU9_HUMAN,95
MARC1,95
ME3,95
MFSD14C,95
MTRES1,95
NBPF9,95
NETO1,95
NOXRED1,95
OR2I1P,95
OR52B4,95
PROSER2,95
RBM44,95
SMIM34B,95
SNTG1,95
TIMM29,95
TLNRD1,95
TMEM80,95
TTC30A,95
WDPCP,95
ZNF124,95
ZNF322,95
ZNF385D,95
ZNF449,95
ZNF565,95
YTHDC1,96
E2F2,96
FOXJ1,96
NR5A2,96
NKRF,96
ANKRD2,96
POU1F1,96
SAFB2,96
PIR,96
TFAP4,96
GATAD1,96
CITED1,96
ZHX2,96
DEDD,96
ETV7,96
FOXN4,96
ZNF142,96
ELF4,96
ERG,96
IRF2BP1,96
ZNF174,96
FHL5,96
LMO3,96
ELF2,96
ZNF165,96
RCOR2,96
SP2,96
ZNF510,96
ZNF764,96
TLX2,96
HIC2,96
ZNF10,96
ELK3,96
ADAMTS14,96
AP4B1,96
B4GAT1,96
CARD19,96
CCER1,96
CLEC18A,96
CLEC3A,96
COA5,96
COX7A2L,96
CTSE,96
DGLUCY,96
EFCAB8,96
EPPIN-WFDC6,96
FAM210A,96
FAM53B,96
FAM71B,96
GNPNAT1,96
GPR142,96
GUCY1B1,96
ICAM5,96
IER5L,96
IZUMO1,96
LELP1,96
LMNTD2,96
LRRC63,96
LZTS3,96
MAGEB17,96
MPV17,96
MPV17L2,96
MTMR7,96
OBP2A,96
OR1C1,96
OR2T29,96
OR51E2,96
OR5H2,96
PAPPA2,96
PODXL2,96
PPM1M,96
PRR15,96
ROPN1L,96
RPP14,96
SAXO1,96
SHISA2,96
SLC1A7,96
SLC9C2,96
SLFN14,96
STIMATE,96
STK33,96
STX1B,96
STYK1,96
SYTL3,96
TEX13D,96
TEX36,96
THSD4,96
TMEM196,96
TMEM91,96
TOMM20L,96
TOR3A,96
TREML1,96
TTC26,96
UNC13C,96
UQCC3,96
ZCCHC18,96
ZNF132,96
ZNF234,96
ZNF443,96
ZNF48,96
ZNF850,96
E2F7,97
PARN,97
HMG20A,97
SP110,97
KHDRBS2,97
RBMXL2,97
DLX3,97
PITX3,97
PROP1,97
AIP,97
ZFP64,97
ZNF41,97
ASB8,97
ONECUT2,97
ARID3A,97
IRX5,97
ZNF227,97
ZNF740,97
SSBP3,97
ZBTB45,97
GSC2,97
ZHX3,97
ZNF653,97
CREG1,97
ZSCAN21,97
NR2F6,97
NKX2-8,97
ZNF689,97
ZNF300,97
ZNF587,97
ZNF175,97
ALKAL2,97
ANKRD50,97
APOL6,97
ARL16,97
ART4,97
BCL2L12,97
C16orf96,97
C20orf85,97
C6orf118,97
CALHM6,97
CAPN11,97
CAPN13,97
CC2D2B,97
CCDC142,97
CCDC151,97
CCDC166,97
CCDC177,97
CCDC39,97
CFAP100,97
CFAP157,97
CFAP161,97
CFAP43,97
CFAP53,97
CFAP65,97
CLEC12B,97
CLTRN,97
COBL,97
CPA2,97
CSAG2,97
CT55,97
CT62,97
CT83,97
CYYR1,97
DNAH12,97
DNAH5,97
DNAH6,97
DNHD1,97
DOLK,97
DRC1,97
DTWD2,97
EFCAB12,97
ENPP4,97
ESPNL,97
ESYT3,97
FAHD1,97
FAM240A,97
FATE1,97
FCHSD2,97
FTHL17,97
GGT1,97
GGT1-2,97
GLB1L,97
HSD11B1L,97
HSPB9,97
JAML,97
KIAA2026,97
KLHL28,97
LIMCH1,97
LOC102724488,97
LRRC56,97
MAGEC1,97
MON1B,97
MRS2,97
MYO15B,97
MYO1H,97
NAA80,97
NBEAL1,97
NT5C1B,97
NT5C1B-RDH14,97
NUTM2G,97
OLFML2B,97
OR2J2,97
OR2M2,97
OR2W3,97
OR51Q1,97
OR51T1,97
PEX19,97
PLPP7,97
PPP1R32,97
PRR22,97
PRXL2C,97
PXT1,97
RASL12,97
RERGL,97
RP2,97
RSKR,97
SELENOW,97
SH2D7,97
SLC10A3,97
SLC25A44,97
SLC37A4,97
SLC38A11,97
SMIM7,97
SNTN,97
SNX30,97
SPANXN2,97
SPANXN3,97
SPANXN4,97
SPATA13,97
SPATC1,97
SUGCT,97
SUSD1,97
SYT15,97
TEFM,97
TEKT2,97
TGM3,97
TMEM170A,97
TMEM223,97
TMIGD3,97
TMPRSS12,97
TPPP3,97
TRAM2,97
TTL,97
ZFP41-2,97
ZMYND12,97
ZNF181,97
ZNF285,97
ZNF438,97
ZNF491,97
ZNF493,97
ZNF573,97
ZNF594,97
ZNF691,97
ZNF696,97
ZNRF4,97
RLIM,98
SRSF8,98
HOXC13,98
SOX8,98
FOXI1,98
ARX,98
KLF14,98
ANKS3,98
ZNF396,98
MYT1,98
TFDP3,98
DPF1,98
LZTS1,98
ZNF567,98
PHOX2A,98
SOX13,98
DLX4,98
ZNF440,98
ALKAL1,98
ANO6,98
ASB17,98
ATP5MF-PTCD1,98
BRINP3,98
C19orf47,98
C6orf141,98
CALY,98
CCDC15,98
CCDC184,98
CCDC74A,98
CELA2A,98
CFAP57,98
CHP2,98
CLEC18C,98
COL21A1,98
CRYL1,98
CTXN3,98
CYSRT1,98
DEFB133,98
DEPDC4,98
DTNB,98
DYRK4,98
ENSP00000493780,98
F5H423_HUMAN,98
FAM124A,98
FAM174B,98
FAM20A,98
FAM217B,98
FAM234B,98
GAL3ST1,98
GALNTL6,98
GLB1L3,98
GPR68,98
HHIPL2,98
HSFX1,98
ILDR2,98
INAFM1,98
IPCEF1,98
IQCA1L,98
KBTBD11,98
KIF26B,98
KLHL30,98
KRBA2,98
KRTAP19-7,98
LACTBL1,98
LCN15,98
LRRC14B,98
LYPD5,98
METTL2A,98
MFAP3,98
MIP,98
MMP25,98
MPV17L,98
MPV17L-2,98
MRFAP1L1,98
MTSS2,98
NIBAN3,98
NPIPB13,98
NPIPB5,98
NPIPB8,98
ODAPH,98
OR13J1,98
OR4C11,98
OR5M10,98
OR5M11,98
OR6S1,98
OR6X1,98
OSBPL6,98
PAQR4,98
PDE2A,98
PDE8B,98
PDE8B-2,98
PRAMEF10,98
PRAMEF17,98
PRRT4,98
PTGES3L,98
PTPRQ,98
RABL2B,98
REP15,98
RIMBP2,98
RIMS4,98
RNF151,98
ROGDI,98
RPH3A,98
SCRN3,98
SEMA4F,98
SFT2D1,98
SIAH3,98
SLC10A7,98
SLC26A1,98
SLC35G4,98
SLC45A4,98
SLFNL1,98
SMIM3,98
TBXA2R,98
TEKT5,98
TEX33,98
TMEM106A,98
TMEM132C,98
TMEM134,98
TMEM233,98
TMEM38A,98
TMEM9,98
TMEM95,98
TMSB15A,98
TTC13,98
TVP23A,98
TYW3,98
XKR6,98
YPEL1,98
ZDHHC9,98
ZFYVE21,98
ZNF17,98
ZNF182,98
ZNF226,98
ZNF511,98
ZNF550,98
ZNF70,98
ZNF773,98
ZNF782,98
ZNF79,98
ZNF843,98
ZSCAN26,98
SOX5,99
TEAD1,99
ZFPM2,99
EGR3,99
HOXD3,99
OLIG3,99
SOX30,99
SSBP4,99
FOXS1,99
CDX4,99
DMBX1,99
AGBL4,99
ANKS4B,99
ARL6,99
ATP6V0A4,99
ATP6V1G2,99
ATP6V1G3,99
B3GALT1,99
C19orf44,99
C5orf67,99
CLDN23,99
CRISP1,99
CT45A1,99
DMRTC1B,99
FAM153A,99
FAM161B,99
FAM227B,99
FCSK,99
GPR19,99
HAPLN2,99
INSYN2A,99
KATNB1,99
KRT25,99
KRT27,99
KRT32,99
KRT33A,99
KRT34,99
KRT71,99
KRT74,99
KRT85,99
LINGO3,99
LRRC72,99
MAFIP,99
MAFIP-2,99
MARCHF3,99
METTL25,99
NAA11,99
OR6C4,99
OR8B12,99
OR8B3,99
PADI3,99
PCDHB1,99
PCDHB10,99
PCDHB15,99
PCDHB2,99
PCDHB3,99
PCDHB6,99
PCDHB7,99
PCDHB8,99
PDE4C,99
PDE4C-2,99
PIFO,99
PLEKHN1,99
PLPPR5,99
PTPDC1,99
RASSF7,99
RHBDL1,99
SCART1,99
SERTM1,99
SLC18A1,99
SLC4A9,99
SPEF1,99
SPINK14,99
ST8SIA3,99
SYCE1L,99
TRIM77,99
VCX2,99
ZDHHC24,99
ZNF432,99
ZNF556,99
NR0B1,100
ID4,100
TLE3,100
SHOX,100
NFIX,100
PDLIM4,100
NHLH1,100
TGIF1,100
HOXD8,100
RFX4,100
ZNF267,100
VGLL2,100
BPNT1,100
C11orf53,100
C12orf4,100
CABP7,100
CAPSL,100
CCDC112,100
CCDC54,100
CFAP206,100
CIB4,100
DMRTC1,100
EFCAB14,100
EPHX3,100
FBXO47,100
FGFBP3,100
GABRA2,100
GABRA4,100
GABRG1,100
KNCN,100
LGALSL,100
LRP12,100
LRRC75A,100
LURAP1,100
MEDAG,100
OR2A7,100
OR6C1,100
PDZRN4,100
PEX11G,100
PRM3,100
PRR16,100
SLC7A3,100
SPATA22,100
SUN5,100
TP53TG3C,100
TP53TG3D,100
TP53TG3E,100
TP53TG3F,100
TRAPPC5,100
TTLL9,100
XKR7,100
ZNF541,100
ZNF660,100
ZNF720,100
AEBP2,101
POLR3D,101
ZFX,101
AKAP17A,101
SIX2,101
RORB,101
FOXF1,101
PYGO1,101
TRERF1,101
ASCL3,101
SALL2,101
KLF7,101
ATAD3C,101
C11orf86,101
CCDC9B,101
CORO2B,101
CRIP3,101
EBP,101
FAM120AOS,101
GDPGP1,101
MAGEB3,101
MAGEB4,101
MKKS-2,101
MS4A15,101
NPPC,101
NPR3,101
NUDT14,101
OSCP1,101
PRRG3,101
SRMS,101
TSACC,101
VCX3A,101
ZNF418,101
ZNF780B,101
PPARG,102
POLR2B,102
APBB2,102
HOXA5,102
CALCOCO1,102
TCFL5,102
ABCB9,102
AKAP3,102
ANTXR2,102
C11orf16,102
C17orf98,102
CCDC113,102
CCDC153,102
CHST2,102
CLCN4,102
CLVS2,102
DYTN,102
FREM3,102
GGACT,102
GLDN,102
HPS1,102
J3QR06_HUMAN,102
KCNH5,102
LGI2,102
MAB21L3,102
MOSPD1,102
OR56B1,102
PCED1A,102
PHKG1,102
PRR26,102
RNF175,102
SEMA6C,102
SEPTIN10,102
SEPTIN12,102
SIGLEC12,102
SLAMF9,102
SPATA31D3,102
SPATA31D4,102
SYNPR,102
SYT17,102
TBC1D14,102
TM4SF18,102
TMC5,102
TMEM259,102
TSPY8,102
VPS13A,102
VSIG10,102
WSCD1,102
ZNF23,102
XBP1,103
SNRPD1,103
SIN3A,103
PAX3,103
GTF2H4,103
HOXA9,103
NCOA4,103
JAZF1,103
DR1,103
CRABP2,103
ZNHIT3,103
GABPB1,103
FOXO6,103
ZNF146,103
PBXIP1,103
LMO4,103
ABCA2,103
ADIG,103
ADIRF,103
AFG1L,103
ALOX15B,103
ALS2CL,103
APOL2,103
AWAT1,103
BCO2,103
BRICD5,103
CCDC125,103
CES3,103
COA8-2,103
COL15A1,103
DBI,103
FABP12,103
FABP9,103
FAM83G,103
FILIP1L,103
GPAT3,103
GPAT4,103
KRT76,103
LINS1,103
LIPA,103
LRRC8C,103
METRNL,103
MOGAT1,103
MREG,103
NAGLU,103
OLFML3,103
PLCXD1,103
PLIN4,103
PPFIBP2,103
SOAT1,103
STARD7,103
TIAF1,103
TMEM159,103
TTLL7,103
TULP4,103
EPAS1,104
IRF8,104
CTDP1,104
SIN3B,104
RORA,104
PREB,104
CREM,104
HEY2,104
HMGXB4,104
BCL6B,104
HBP1,104
ZNF473,104
ZBTB14,104
GTF2A1L,104
HOXC6,104
BHLHA15,104
ZNF239,104
ZBTB22,104
ZNF20,104
ANKRD62,104
C17orf78,104
CBARP,104
CCDC140,104
CDNF,104
CLIC3,104
COL19A1,104
COL8A1,104
CRELD2,104
DCST2,104
DERL3,104
EDEM3,104
ERLEC1,104
EXTL1,104
EXTL2,104
EXTL3,104
FLVCR1,104
FNDC10,104
FTMT,104
GJC3,104
IGSF3,104
KIAA0319L,104
KLF18,104
KLK6,104
KLK8,104
KRT4,104
LPCAT3,104
LRRTM1,104
MAP3K6,104
MARCHF11,104
MT1G,104
NIPAL4,104
PCDHGB6,104
PEX5L,104
PHKG2,104
PROX2,104
RAB38,104
RAET1E,104
SERP1,104
SH2D4B,104
SLC48A1,104
ST8SIA4,104
SYNDIG1,104
TBC1D3D,104
TBC1D3H,104
TMC8,104
TMEM14A,104
TMEM40,104
TMEM79,104
TPD52L3,104
TREX2,104
UBE2QL1,104
URGCP,104
WDR54,104
ZFP3,104
HDAC3,105
MYBL2,105
ZEB2,105
DNMT3L,105
DLX1,105
HOXB9,105
ZFP91,105
CTDSPL,105
NR4A3,105
MIER1,105
MXD1,105
RNF141,105
HAND1,105
ACP7,105
ADGB,105
ADPRM,105
AKAIN1,105
ANKRD40CL,105
ANP32D,105
ATP4B,105
BEND5,105
C11orf65,105
C1orf105,105
C2orf15,105
C6orf47,105
CCDC126,105
CCDC138,105
CCDC60,105
CCDC85A,105
CDKL3,105
CEP120,105
CGREF1,105
CNIH2,105
CNIH3,105
CPPED1,105
CTAGE15,105
CTAGE9,105
ELMOD2,105
ERGIC3,105
FOXRED2,105
GOSR2,105
GPR22,105
HVCN1,105
HYI,105
IZUMO2,105
KDELR1,105
KIAA1549L,105
LIMS2,105
LMAN1L,105
LMAN2L,105
LRRC30,105
LRTM2,105
MLIP,105
MMAA,105
MNS1,105
NAXD,105
NBPF20,105
OR4K14,105
OR4N5,105
PANX2,105
PCNX1,105
PKDREJ,105
RAB17,105
RAB26,105
RER1,105
RNASEH2C,105
RNF112,105
SAMD10,105
SCN11A,105
SEPHS2,105
SLC25A22,105
SLC66A1,105
SLC66A2,105
SLFN5,105
TMEM39A,105
XRRA1,105
ZNF485,105
ZNF497,105
ZNF77,105
ZNF816-ZNF321P,105
NCOA6,106
PTTG1,106
MMS19,106
BCL3,106
ID2,106
HTATSF1,106
MED13,106
PRRX1,106
HIF1AN,106
MTA3,106
ZFP42,106
GTF2IRD1,106
MAFK,106
CBFA2T2,106
HOXA11,106
TEAD2,106
ESRRG,106
EGR4,106
TCEAL1,106
ZBTB32,106
PRDM4,106
LCOR,106
TOB1,106
FOXQ1,106
ETV3,106
MLXIP,106
FOXN3,106
HR,106
ANGPTL2,106
C18orf54,106
CAPNS2,106
CCDC42,106
CHST7,106
CHSY3,106
CKLF,106
EMC7,106
FAM168B,106
FAM83E,106
FAM83F,106
GCA,106
GRAMD1A,106
GTSF1,106
HS2ST1,106
HS2ST1-2,106
KCNU1,106
LGALS2,106
LRRC18,106
LRRC58,106
MAGEA2,106
MALL,106
MIGA1,106
MISP,106
MRO,106
MSMP,106
PDE1C,106
PHKA2,106
PIGZ,106
RASGEF1B,106
SLC22A14,106
SLC6A20,106
TMC3,106
TTC39A,106
VILL,106
VPS41,106
ZNF671,106
ZNF813,106
ZNF860,106
MATR3,107
KAT6A,107
HDGF,107
PITX2,107
BMPR1B,107
MED20,107
ASCL2,107
CBX7,107
RXRB,107
TRIP4,107
TAF1B,107
NFATC3,107
ATF7IP,107
HINFP,107
SP140,107
RLF,107
MEOX2,107
CTNNBIP1,107
VGLL1,107
MNT,107
TOX2,107
ZBTB24,107
ZNF341,107
FOXJ3,107
TGIF2,107
ELK1,107
KLF16,107
KLF8,107
MBD3L1,107
ABCD3,107
ANKRD44,107
ARMCX5,107
ATRN,107
ATRNL1,107
B3GALT4,107
BCL2L15,107
BEND4,107
BEST4,107
BEX4,107
BOLA1,107
BOLA2,107
BOLA3,107
BRI3,107
C17orf113,107
C20orf144,107
C3orf70,107
C9orf40,107
CARNS1,107
CCDC160,107
CCDC169,107
CCDC175,107
CCDC73,107
CCDC92,107
CFAP36,107
CGB2,107
CIAO2A,107
CLDN20,107
CMTR2,107
CRYBG3,107
DMRTC2,107
DUS4L,107
EFCAB11,107
ENSP00000500339,107
ETNK2,107
EXOC3L4,107
FAM110C,107
FAM149A,107
FAM47A,107
FAM83C,107
FITM1,107
FITM2,107
FSIP2,107
GGT7,107
GLRA4,107
GLRX5,107
GLT8D2,107
GPATCH2,107
GRAMD2B,107
HEBP2,107
HMGXB3,107
IBA57,107
IFT43,107
INTS6L,107
ITIH6,107
JMJD7,107
KCNT2,107
KCTD3,107
KCTD8,107
KLHL34,107
LRRC66,107
LYSMD1,107
MDP1,107
METTL18,107
MFSD9,107
MMP15,107
NRK,107
NUBPL,107
OR6C65,107
OR8B2,107
PIGQ,107
PIGS,107
PLBD2,107
PLEKHH3,107
POMT2,107
PRSS21,107
RFLNB,107
SACS,107
SAMD5,107
SEC31B,107
SLC25A29,107
SLC25A36,107
SLC4A10,107
SLC9A5,107
SLC9A7,107
SLC9A8,107
SLC9A9,107
SMIM29,107
SPAG8,107
SPDYE3,107
SPINK9,107
STMP1,107
STRADA,107
SYCE3,107
TBC1D10A,107
TCEAL7,107
TMEM132E,107
TMEM53,107
TRPV3,107
UBALD2,107
UGGT1,107
VWA7,107
ZBTB34,107
ZNF416,107
SMARCC1,108
REXO4,108
SMAD5,108
TCOF1,108
AFF1,108
ASCC1,108
TCF19,108
ING4,108
MTF2,108
THAP7,108
BRF1,108
MYNN,108
TOX4,108
HOXD11,108
SUGP2,108
JDP2,108
SIX4,108
DMTF1,108
GMEB1,108
ZNF7,108
TBX19,108
MSC,108
MXD4,108
ZNF766,108
AACS,108
ALG11,108
ALG12,108
APOBEC1,108
ARL14EPL,108
B4GALNT2,108
C16orf87,108
C21orf91,108
C2orf72,108
C3orf33,108
CAPN8,108
CASC4,108
CCDC181,108
CCDC7,108
CCDC91,108
CIAPIN1,108
CLSTN1,108
COLCA2,108
CYB5RL,108
EBLN2,108
ECHDC3,108
EFCAB3,108
ENSP00000493607,108
EVA1C,108
FAM183A,108
FAM78A,108
FAM98C,108
FLYWCH2,108
FNTB,108
FSTL5,108
GALNT9,108
GASK1A,108
GOLGA7,108
GPR157,108
IGFL4,108
KRTAP11-1,108
LILRB5,108
LRRTM2,108
LZIC,108
MARCOL,108
MOCOS,108
MORN3,108
MSANTD2,108
NOMO1,108
NOMO2,108
NOMO3,108
OR10R2,108
OR1M1,108
OR4D6,108
OR5AR1,108
OR5F1,108
ORAI3,108
PCNX2,108
PIGB,108
PIGM,108
PRAG1,108
PXYLP1,108
RAB40A,108
RAB40AL,108
RAB40B,108
RHBDL2,108
RHBG,108
RMND5B,108
RNF225,108
SLC22A18AS,108
SLC22A24,108
SLC25A26,108
SNX29,108
SPDYE6,108
SPPL2A,108
SPX,108
STAP1,108
TMED9,108
TMEM52B,108
TMTC4,108
TSGA13,108
UFSP1,108
VEPH1,108
ZNF507,108
ZNF540,108
ZNF597,108
ZNF71,108
BMP6,109
NFIL3,109
ZNF384,109
CLASRP,109
CBFA2T3,109
E2F5,109
IGHMBP2,109
HIVEP2,109
PAX9,109
PLAG1,109
NR2C1,109
HMBOX1,109
ZNF74,109
SERTAD1,109
SALL3,109
HES6,109
ZNF101,109
AKR7A2,109
AKR7A3,109
ANKRD34B,109
AQP6,109
ARMC1,109
BTBD10,109
BZW2,109
C1orf50,109
C6orf136,109
CAMKV,109
CHCHD5,109
CREG2,109
CXorf40A,109
CXorf51A,109
DEF8,109
DENND3,109
EPDR1,109
EVI5L,109
F5,109
FAM200B,109
GLIPR1L1,109
GPR160,109
HIBADH,109
JKAMP,109
KIAA1324L,109
KRBA1,109
LBHD1,109
LRRC34,109
LRRC69,109
LRRIQ4,109
LY6G6F-LY6G6D,109
MFSD13A,109
MORC1,109
NDST1,109
NPR2,109
NRM,109
OR10G2,109
OR10G3,109
OR10S1,109
OR12D3,109
OR5AU1,109
OSGIN2,109
OXLD1,109
PREPL,109
PSORS1C2,109
PTGR1,109
RAB42,109
RHPN2,109
RNPEPL1,109
RUNDC3B,109
SFT2D2,109
SFTA2,109
SH3BGRL2,109
SH3GLB2,109
SHROOM1,109
SPOCK2,109
SREK1IP1,109
SSMEM1,109
SVOP,109
TCP10L,109
TGDS,109
TIGD2,109
TMEM131,109
TMEM154,109
TMEM174,109
TMEM243,109
TREH,109
TSPYL6,109
USP40,109
ZFP69,109
ZMAT1,109
ZNF333,109
ZNF572,109
ZNF606,109
ZNF649,109
ZNF708,109
ZNF785,109
ZNF85,109
ZSWIM5,109
SP7,110
TAF1C,110
RUNX1T1,110
MYBL1,110
TRIP6,110
SMARCD2,110
ZFPM1,110
JMJD1C,110
MLLT6,110
DAZAP2,110
BHLHE41,110
EN2,110
ZNF383,110
EAPP,110
ZNF277,110
FOXJ2,110
HOXD9,110
ZBTB5,110
KLF12,110
HEYL,110
NAB1,110
ANKMY1,110
ARHGEF10,110
ATP9B,110
BVES,110
C11orf71,110
C17orf107,110
C22orf15,110
C22orf39,110
C4orf51,110
C5orf58,110
CCDC115,110
CHURC1,110
COL24A1,110
CYP4F8,110
DAB1,110
DPH6,110
ERFE,110
FAM110B,110
FAM228A,110
FUCA2,110
GFOD2,110
GRIK5,110
HAPLN4,110
ITPRIP,110
KCNJ9,110
KIAA1210,110
LRRC2,110
LRRC45,110
LSMEM1,110
MINDY4B,110
MRPL51,110
OR1E1,110
OR1E2,110
OTOP3,110
PLEKHJ1,110
PPFIA3,110
PRR23B,110
PRR23C,110
RRNAD1,110
RWDD2A,110
SDR16C5,110
SFXN4,110
SLC39A14,110
SLC52A2,110
SMCO3,110
SPATA31D1,110
SSX7,110
TBC1D8B,110
TMEM132D,110
TMEM68,110
TRIM2,110
TRMT44,110
TTLL13P,110
WFDC1,110
ZNF256,110
ZNF484,110
ZNF487,110
ZNF69,110
NOTCH4,111
KNTC1,111
DAB2,111
ORC2,111
RBCK1,111
MECOM,111
ZNF217,111
PDLIM1,111
GLIS2,111
ZNF148,111
HOXC9,111
ZBTB7B,111
ARNT2,111
FOXL1,111
ZNF219,111
ELL3,111
ZBTB25,111
ZNF382,111
ALG10B,111
ANKRD10,111
ARHGAP23,111
ARMCX6,111
BDH2,111
BLOC1S4,111
BTBD18,111
C1orf109,111
C6orf223,111
CAPN9,111
CATSPERG,111
CCDC198,111
CLCC1,111
CLDND1,111
CT45A8,111
CYB5R4,111
DMAC1,111
DPY19L4,111
EID2B,111
FAM221A,111
FAM71C,111
FAM9B,111
FBXO41,111
FKBP14,111
IMMP2L,111
IQCJ,111
KBTBD3,111
KDM4F,111
KIAA0930,111
KRTAP19-3,111
LRRC57,111
LYST,111
MAGEB6,111
MANBAL,111
MFSD6,111
MOGAT3,111
MZB1,111
NCDN,111
NEMP2,111
NPIPB7,111
NYAP2,111
ODF1,111
PCDHGA1,111
PDCD2L,111
PGGT1B,111
PHYHIP,111
PKIA,111
PPP1R14D,111
PPP1R3C,111
RAB40C,111
REEP1,111
RIMS3,111
SLAIN1,111
SLC12A9,111
SNAP47,111
SSPN,111
STARD9,111
STPG4,111
STX19,111
TEPSIN,111
TMEM101,111
TMEM117,111
TMEM181,111
TMEM192,111
TMEM238L,111
TMEM94,111
TP53TG3,111
TRARG1,111
TRIM48,111
TYW1B,111
UNKL,111
YAE1,111
YIPF7,111
ZNF22,111
ZNF225,111
ZNF430,111
ZNF502,111
ZNF517,111
ZNF554,111
ZNF571,111
ZNF626,111
ZNF737,111
ZNF792,111
RELB,112
KDM4B,112
ZBTB33,112
BPIFA1,112
MBD2,112
MNX1,112
PER3,112
RNF19A,112
HOXD10,112
ZNF232,112
NKX2-3,112
KLF3,112
ABO,112
ADGRF5,112
AGFG2,112
AMDHD2,112
AMDHD2-2,112
AMN,112
AOPEP,112
C1orf35,112
C4orf19,112
CABCOCO1,112
CAMSAP3,112
CCDC38,112
CCDC77,112
CCDC78,112
CCKAR,112
CCM2L,112
CEP104,112
CERCAM,112
CLEC1A,112
CLUL1,112
ECT2L,112
EPHX4,112
FAM110D,112
FCHO2,112
FCRLB,112
FIBIN,112
FLRT2,112
GBE1,112
GNAL,112
GPR87,112
GYG1,112
HAUS3,112
HEATR9,112
ITIH3,112
KIF12,112
KIF19,112
KIF4B,112
LBX2,112
LYRM1,112
M0R1X1_HUMAN,112
M6PR,112
MANSC4,112
MCF2L2,112
MICOS10,112
NAT1,112
NECAP2,112
NKAIN2,112
NKX1-1,112
NLRP14,112
NPHP4,112
